id;tipo;subtipo;setor;anel;nome;pai;cite;official_url
br-tribunal-regional-federal-da-3a-regiao;department;tribunal;judiciario;3;Tribunal Regional Federal da 3ª Região;br-superior-tribunal-de-justica;"CF/88 arts. 107-108; Lei 7.727/1989";https://www.trf3.jus.br/
br-tribunal-regional-federal-da-4a-regiao;department;tribunal;judiciario;3;Tribunal Regional Federal da 4ª Região;br-superior-tribunal-de-justica;"CF/88 arts. 107-108; Lei 7.727/1989";https://www.trf4.jus.br/
br-tribunal-regional-federal-da-5a-regiao;department;tribunal;judiciario;3;Tribunal Regional Federal da 5ª Região;br-superior-tribunal-de-justica;"CF/88 arts. 107-108; Lei 7.727/1989";https://www.trf5.jus.br/
br-tribunal-regional-federal-da-6a-regiao;department;tribunal;judiciario;3;Tribunal Regional Federal da 6ª Região;br-superior-tribunal-de-justica;Lei 14.226/2021;https://www.trf6.jus.br/
br-tribunais-regionais-do-trabalho;department;tribunal;judiciario;3;Tribunais Regionais do Trabalho;br-tribunal-superior-do-trabalho;CF/88 arts. 112-115;https://www.tst.jus.br/web/guest/tribunais-regionais
br-tribunais-regionais-eleitorais;department;tribunal;judiciario;3;Tribunais Regionais Eleitorais;br-tribunal-superior-eleitoral;CF/88 art. 120;https://www.tse.jus.br/
br-conselho-monetario-nacional;commission;;executivo;3;Conselho Monetário Nacional;br-ministerio-da-fazenda;"Lei 4.595/1964 arts. 2º-4º; Lei 9.069/1995 art. 8º";https://www.bcb.gov.br/acessoinformacao/cmn
br-comite-de-politica-monetaria;commission;;executivo;3;Comitê de Política Monetária;br-banco-central-do-brasil;"Circular BCB 2.698/1996; Resolução BCB 61/2021";https://www.bcb.gov.br/controleinflacao/copom
br-conselho-nacional-de-politica-energetica;commission;;executivo;3;Conselho Nacional de Política Energética;br-ministerio-de-minas-e-energia;Lei 9.478/1997 art. 2º;https://www.gov.br/mme/pt-br/assuntos/conselhos-e-comites/cnpe
br-conselho-nacional-do-meio-ambiente;commission;;executivo;3;Conselho Nacional do Meio Ambiente;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;Lei 6.938/1981 art. 6º II e art. 8º;https://conama.mma.gov.br/
br-conselho-nacional-de-saude;commission;;executivo;3;Conselho Nacional de Saúde;br-ministerio-da-saude;"Lei 8.142/1990 art. 1º; Decreto 5.839/2006";https://conselho.saude.gov.br/
br-conselho-nacional-de-educacao;commission;;executivo;3;Conselho Nacional de Educação;br-ministerio-da-educacao;Lei 9.131/1995 arts. 7º-9º;https://www.gov.br/mec/pt-br/cne
br-camara-de-comercio-exterior;commission;;executivo;3;Câmara de Comércio Exterior;br-ministerio-do-desenvolvimento-industria-comercio-e-servicos;"Lei 14.600/2023 art. 2º; Decreto 11.428/2023";https://www.gov.br/camex/
br-conselho-nacional-de-assistencia-social;commission;;executivo;3;Conselho Nacional de Assistência Social;br-ministerio-do-desenvolvimento-social;Lei 8.742/1993 arts. 17-18;https://www.gov.br/mds/pt-br/orgaos/conselhos/cnas
br-conselho-nacional-de-transito;commission;;executivo;3;Conselho Nacional de Trânsito;br-ministerio-dos-transportes;Lei 9.503/1997 arts. 7º e 10;https://www.gov.br/transportes/pt-br/assuntos/transito/conteudo-contran
br-ministro-de-estado-da-agricultura-e-pecuaria;dept_head;;executivo;2;Ministro de Estado da Agricultura e Pecuária;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-das-cidades;dept_head;;executivo;2;Ministro de Estado das Cidades;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-ciencia-tecnologia-e-inovacao;dept_head;;executivo;2;Ministro de Estado da Ciência, Tecnologia e Inovação;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-das-comunicacoes;dept_head;;executivo;2;Ministro de Estado das Comunicações;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-cultura;dept_head;;executivo;2;Ministro de Estado da Cultura;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-defesa;dept_head;;executivo;2;Ministro de Estado da Defesa;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-desenvolvimento-agrario;dept_head;;executivo;2;Ministro de Estado do Desenvolvimento Agrário e Agricultura Familiar;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-desenvolvimento-social;dept_head;;executivo;2;Ministro de Estado do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-desenvolvimento-industria-comercio-e-servicos;dept_head;;executivo;2;Ministro de Estado do Desenvolvimento, Indústria, Comércio e Serviços;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-dos-direitos-humanos-e-da-cidadania;dept_head;;executivo;2;Ministro de Estado dos Direitos Humanos e da Cidadania;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-educacao;dept_head;;executivo;2;Ministro de Estado da Educação;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-empreendedorismo;dept_head;;executivo;2;Ministro de Estado do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-esporte;dept_head;;executivo;2;Ministro de Estado do Esporte;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-fazenda;dept_head;;executivo;2;Ministro de Estado da Fazenda;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-gestao;dept_head;;executivo;2;Ministro de Estado da Gestão e da Inovação em Serviços Públicos;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-igualdade-racial;dept_head;;executivo;2;Ministro de Estado da Igualdade Racial;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-integracao-e-do-desenvolvimento-regional;dept_head;;executivo;2;Ministro de Estado da Integração e do Desenvolvimento Regional;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-justica-e-seguranca-publica;dept_head;;executivo;2;Ministro de Estado da Justiça e Segurança Pública;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-meio-ambiente-e-mudanca-do-clima;dept_head;;executivo;2;Ministro de Estado do Meio Ambiente e Mudança do Clima;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-de-minas-e-energia;dept_head;;executivo;2;Ministro de Estado de Minas e Energia;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-das-mulheres;dept_head;;executivo;2;Ministro de Estado das Mulheres;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-pesca-e-aquicultura;dept_head;;executivo;2;Ministro de Estado da Pesca e Aquicultura;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-planejamento-e-orcamento;dept_head;;executivo;2;Ministro de Estado do Planejamento e Orçamento;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-de-portos-e-aeroportos;dept_head;;executivo;2;Ministro de Estado de Portos e Aeroportos;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-dos-povos-indigenas;dept_head;;executivo;2;Ministro de Estado dos Povos Indígenas;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-previdencia-social;dept_head;;executivo;2;Ministro de Estado da Previdência Social;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-das-relacoes-exteriores;dept_head;;executivo;2;Ministro de Estado das Relações Exteriores;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-saude;dept_head;;executivo;2;Ministro de Estado da Saúde;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-trabalho-e-emprego;dept_head;;executivo;2;Ministro de Estado do Trabalho e Emprego;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-dos-transportes;dept_head;;executivo;2;Ministro de Estado dos Transportes;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-do-turismo;dept_head;;executivo;2;Ministro de Estado do Turismo;;"CF/88 arts. 84 I e 87; Lei 14.600/2023 art. 19";
br-ministro-de-estado-da-controladoria-geral-da-uniao;dept_head;;executivo;2;Ministro de Estado da Controladoria-Geral da União;;Lei 14.600/2023 art. 46;
br-ministro-chefe-casa-civil;dept_head;;executivo;2;Ministro de Estado Chefe da Casa Civil;;Lei 14.600/2023 art. 46;
br-ministro-chefe-secretaria-geral-da-presidencia;dept_head;;executivo;2;Ministro de Estado Chefe da Secretaria-Geral da Presidência;;Lei 14.600/2023 art. 46;
br-ministro-chefe-secretaria-de-relacoes-institucionais;dept_head;;executivo;2;Ministro de Estado Chefe da Secretaria de Relações Institucionais;;Lei 14.600/2023 art. 46;
br-ministro-chefe-secretaria-de-comunicacao-social;dept_head;;executivo;2;Ministro de Estado Chefe da Secretaria de Comunicação Social;;Lei 14.600/2023 art. 46;
br-ministro-chefe-gabinete-de-seguranca-institucional;dept_head;;executivo;2;Ministro de Estado Chefe do Gabinete de Segurança Institucional;;Lei 14.600/2023 art. 46;
br-advogado-geral-da-uniao;dept_head;;essenciais;2;Advogado-Geral da União;;"CF/88 art. 131 §1º; Lei 14.600/2023 art. 47";
br-anatel-dirigente;dept_head;;executivo;4;Presidente da Anatel;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anatel-diretor;dept_head;;executivo;4;Conselheiro da Anatel;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-aneel-dirigente;dept_head;;executivo;4;Diretor-Geral da Aneel;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-aneel-diretor;dept_head;;executivo;4;Diretor da Aneel;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anp-dirigente;dept_head;;executivo;4;Diretor-Geral da ANP;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anp-diretor;dept_head;;executivo;4;Diretor da ANP;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anm-dirigente;dept_head;;executivo;4;Diretor-Geral da ANM;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anm-diretor;dept_head;;executivo;4;Diretor da ANM;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anvisa-dirigente;dept_head;;executivo;4;Diretor-Presidente da Anvisa;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anvisa-diretor;dept_head;;executivo;4;Diretor da Anvisa;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-ans-dirigente;dept_head;;executivo;4;Diretor-Presidente da ANS;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-ans-diretor;dept_head;;executivo;4;Diretor da ANS;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-ana-dirigente;dept_head;;executivo;4;Diretor-Presidente da ANA;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-ana-diretor;dept_head;;executivo;4;Diretor da ANA;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-antt-dirigente;dept_head;;executivo;4;Diretor-Geral da ANTT;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-antt-diretor;dept_head;;executivo;4;Diretor da ANTT;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-antaq-dirigente;dept_head;;executivo;4;Diretor-Geral da Antaq;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-antaq-diretor;dept_head;;executivo;4;Diretor da Antaq;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anac-dirigente;dept_head;;executivo;4;Diretor-Presidente da Anac;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-anac-diretor;dept_head;;executivo;4;Diretor da Anac;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-ancine-dirigente;dept_head;;executivo;4;Diretor-Presidente da Ancine;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-ancine-diretor;dept_head;;executivo;4;Diretor da Ancine;;"Lei 9.986/2000 art. 5º; Lei 13.848/2019; CF/88 art. 52 III f";
br-presidente-do-banco-central;dept_head;;executivo;2;Presidente do Banco Central do Brasil;;"LC 179/2021 arts. 3º-4º; CF/88 art. 52 III d";
br-diretor-do-banco-central;dept_head;;executivo;2;Diretor do Banco Central do Brasil;;"LC 179/2021 arts. 3º-4º; CF/88 art. 52 III d";
br-presidente-da-cvm;dept_head;;executivo;4;Presidente da CVM;;Lei 6.385/1976 art. 6º;
br-diretor-da-cvm;dept_head;;executivo;4;Diretor da CVM;;Lei 6.385/1976 art. 6º;
br-presidente-do-cade;dept_head;;executivo;4;Presidente do Cade;;Lei 12.529/2011 art. 6º;
br-conselheiro-do-cade;dept_head;;executivo;4;Conselheiro do Tribunal do Cade;;Lei 12.529/2011 art. 6º;
br-diretor-presidente-da-anpd;dept_head;;executivo;4;Diretor-Presidente da ANPD;;Lei 13.709/2018 art. 55-D;
br-diretor-da-anpd;dept_head;;executivo;4;Diretor da ANPD;;Lei 13.709/2018 art. 55-D;
br-superintendente-da-susep;dept_head;;executivo;4;Superintendente da Susep;;Decreto-Lei 73/1966 art. 36;
br-inss-dirigente;dept_head;;executivo;4;Presidente do INSS;;"CF/88 art. 84 XXV; Lei 8.029/1990 art. 17";
br-ibama-dirigente;dept_head;;executivo;4;Presidente do Ibama;;"CF/88 art. 84 XXV; Lei 7.735/1989";
br-icmbio-dirigente;dept_head;;executivo;4;Presidente do ICMBio;;"CF/88 art. 84 XXV; Lei 11.516/2007";
br-funai-dirigente;dept_head;;executivo;4;Presidente da Funai;;"CF/88 art. 84 XXV; Lei 5.371/1967";
br-incra-dirigente;dept_head;;executivo;4;Presidente do Incra;;"CF/88 art. 84 XXV; Decreto-Lei 1.110/1970";
br-inep-dirigente;dept_head;;executivo;4;Presidente do Inep;;"CF/88 art. 84 XXV; Lei 9.448/1997";
br-fnde-dirigente;dept_head;;executivo;4;Presidente do FNDE;;"CF/88 art. 84 XXV; Lei 5.537/1968; Decreto 9.007/2017";
br-capes-dirigente;dept_head;;executivo;4;Presidente da Capes;;"CF/88 art. 84 XXV; Lei 8.405/1992";
br-cnpq-dirigente;dept_head;;executivo;4;Presidente do CNPq;;"CF/88 art. 84 XXV; Lei 6.129/1974";
br-ibge-dirigente;dept_head;;executivo;4;Presidente do IBGE;;"CF/88 art. 84 XXV; Lei 5.878/1973";
br-ipea-dirigente;dept_head;;executivo;4;Presidente do Ipea;;"CF/88 art. 84 XXV; Decreto 7.142/2010";
br-enap-dirigente;dept_head;;executivo;4;Presidente da Enap;;"CF/88 art. 84 XXV; Lei 6.871/1980; Lei 8.140/1990";
br-iphan-dirigente;dept_head;;executivo;4;Presidente do Iphan;;"CF/88 art. 84 XXV; Lei 8.113/1990";
br-funarte-dirigente;dept_head;;executivo;4;Presidente da Funarte;;"CF/88 art. 84 XXV; Lei 6.312/1975";
br-biblioteca-nacional-dirigente;dept_head;;executivo;4;Presidente da Fundação Biblioteca Nacional;;"CF/88 art. 84 XXV; Lei 8.029/1990 art. 22; Decreto 8.297/2014";
br-fundacao-cultural-palmares-dirigente;dept_head;;executivo;4;Presidente da Fundação Cultural Palmares;;"CF/88 art. 84 XXV; Lei 7.668/1988";
br-funasa-dirigente;dept_head;;executivo;4;Presidente da Funasa;;"CF/88 art. 84 XXV; Lei 8.029/1990 art. 14; Decreto 100/1991";
br-dnocs-dirigente;dept_head;;executivo;4;Diretor-Geral do DNOCS;;"CF/88 art. 84 XXV; Lei 4.229/1963";
br-dnit-dirigente;dept_head;;executivo;4;Diretor-Geral do DNIT;;"CF/88 art. 84 XXV; Lei 10.233/2001 arts. 79-83";
br-instituto-nacional-da-propriedade-industrial-dirigente;dept_head;;executivo;4;Presidente do INPI;;"CF/88 art. 84 XXV; Lei 5.648/1970";
br-inmetro-dirigente;dept_head;;executivo;4;Presidente do Inmetro;;"CF/88 art. 84 XXV; Lei 5.966/1973";
br-previc-dirigente;dept_head;;executivo;4;Diretor-Superintendente da Previc;;"CF/88 art. 84 XXV; Lei 12.154/2009";
br-agencia-espacial-brasileira-dirigente;dept_head;;executivo;4;Presidente da AEB;;"CF/88 art. 84 XXV; Lei 8.854/1994";
br-cnen-dirigente;dept_head;;executivo;4;Presidente da CNEN;;"CF/88 art. 84 XXV; Lei 4.118/1962; Lei 14.222/2021";
br-iti-dirigente;dept_head;;executivo;4;Diretor-Presidente do ITI;;"CF/88 art. 84 XXV; MP 2.200-2/2001";
br-funag-dirigente;dept_head;;executivo;4;Presidente da Funag;;"CF/88 art. 84 XXV; Lei 5.717/1971";
br-sudene-dirigente;dept_head;;executivo;4;Superintendente da Sudene;;"CF/88 art. 84 XXV; LC 125/2007";
br-sudam-dirigente;dept_head;;executivo;4;Superintendente da Sudam;;"CF/88 art. 84 XXV; LC 124/2007";
br-sudeco-dirigente;dept_head;;executivo;4;Superintendente da Sudeco;;"CF/88 art. 84 XXV; LC 129/2009";
br-fiocruz-dirigente;dept_head;;executivo;4;Presidente da Fiocruz;;Decreto 4.725/2003 art. 6º;
br-petrobras-dirigente;dept_head;;executivo;4;Presidente da Petrobras;;"Lei 13.303/2016 arts. 13-17; estatuto social";
br-banco-do-brasil-dirigente;dept_head;;executivo;4;Presidente do Banco do Brasil;;"Lei 13.303/2016 arts. 13-17; estatuto social";
br-caixa-economica-federal-dirigente;dept_head;;executivo;4;Presidente da Caixa;;"Lei 13.303/2016 arts. 13-17; estatuto social";
br-bndes-dirigente;dept_head;;executivo;4;Presidente do BNDES;;"Lei 13.303/2016 arts. 13-17; estatuto social";
br-correios-dirigente;dept_head;;executivo;4;Presidente dos Correios;;"Lei 13.303/2016 arts. 13-17; estatuto social";
br-empresa-brasil-de-comunicacao-dirigente;dept_head;;executivo;4;Diretor-Presidente da EBC;;"Lei 13.303/2016 arts. 13-17; estatuto social";
